STATE,RNTRD RENT (WEEKLY) RANGES,NEGATIVE INCOME,NIL INCOME,"$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 OR MORE ($416,000 OR MORE)",PARTIAL INCOME STATED,ALL INCOMES NOT STATED,NOT APPLICABLE,TOTAL,CENSUS_YEAR
New South Wales,$400-$424,447.0,1889.0,558.0,1515.0,1728.0,4053.0,6558.0,9651.0,12675.0,17461.0,17804.0,15267.0,13737.0,22601.0,11590.0,6094.0,3397.0,1436.0,1110.0,861.0,495.0,101.0,10571.0,1202.0,131.0,162923.0,2016
New South Wales,$425-$449,148.0,920.0,313.0,627.0,628.0,1623.0,2372.0,3838.0,4984.0,7397.0,7983.0,7526.0,6912.0,11939.0,6333.0,3179.0,2069.0,982.0,636.0,396.0,278.0,82.0,5019.0,366.0,64.0,76625.0,2016
New South Wales,$450-$549,906.0,4669.0,1315.0,2651.0,2644.0,6151.0,9607.0,13530.0,19001.0,28129.0,30518.0,29357.0,28331.0,59021.0,34873.0,20437.0,15017.0,6397.0,4645.0,3618.0,1981.0,239.0,24168.0,2076.0,232.0,349521.0,2016
New South Wales,$550-$649,464.0,3896.0,853.0,1462.0,1131.0,2515.0,3567.0,5368.0,7722.0,11694.0,13978.0,13514.0,13893.0,34264.0,24151.0,17218.0,14490.0,6674.0,6015.0,5073.0,2914.0,289.0,14971.0,936.0,143.0,207174.0,2016
New South Wales,$650-$749,384.0,2651.0,565.0,761.0,603.0,937.0,1573.0,2118.0,3137.0,5165.0,5839.0,5927.0,6594.0,16599.0,13059.0,11209.0,11135.0,5760.0,5633.0,5054.0,3570.0,222.0,9384.0,445.0,70.0,118392.0,2016
New South Wales,$750-$849,177.0,1498.0,304.0,369.0,300.0,450.0,664.0,971.0,1282.0,2076.0,2626.0,2674.0,2933.0,7432.0,6405.0,5680.0,7171.0,3837.0,4021.0,4099.0,3232.0,285.0,5854.0,245.0,24.0,64598.0,2016
New South Wales,$850-$949,80.0,849.0,122.0,226.0,161.0,195.0,348.0,406.0,572.0,1060.0,1170.0,1340.0,1411.0,3654.0,3204.0,2992.0,4547.0,2658.0,2896.0,3409.0,2821.0,268.0,3664.0,175.0,31.0,38278.0,2016
New South Wales,$950 and over,242.0,1668.0,346.0,402.0,277.0,465.0,520.0,636.0,991.0,1512.0,1685.0,1847.0,1952.0,5026.0,4380.0,4019.0,9535.0,5473.0,5504.0,7346.0,9042.0,1593.0,7729.0,309.0,74.0,72582.0,2016
New South Wales,Not stated,735.0,2757.0,920.0,1985.0,2018.0,3012.0,2923.0,3735.0,3688.0,4367.0,3871.0,3006.0,2758.0,4751.0,2777.0,1848.0,1626.0,843.0,576.0,635.0,708.0,171.0,9018.0,7618.0,277.0,66616.0,2016
New South Wales,Not applicable,8535.0,37581.0,22469.0,43132.0,51988.0,159691.0,108853.0,247406.0,225053.0,304929.0,305616.0,269124.0,281227.0,571446.0,431902.0,312743.0,257242.0,167858.0,159637.0,161977.0,144566.0,25581.0,392923.0,93097.0,554271.0,5338848.0,2016
Victoria,Nil payments,220.0,1294.0,661.0,1415.0,1206.0,2833.0,2153.0,3122.0,3031.0,4170.0,3589.0,2689.0,2366.0,3838.0,2168.0,1317.0,996.0,473.0,424.0,414.0,375.0,139.0,2625.0,609.0,16.0,42145.0,2016
Victoria,$1-$74,85.0,246.0,335.0,1515.0,629.0,874.0,445.0,628.0,591.0,587.0,440.0,358.0,359.0,628.0,317.0,177.0,142.0,49.0,46.0,70.0,52.0,21.0,624.0,339.0,15.0,9561.0,2016
Victoria,$75-$99,63.0,184.0,290.0,1081.0,1026.0,1195.0,496.0,687.0,530.0,433.0,373.0,217.0,172.0,289.0,240.0,144.0,73.0,66.0,18.0,5.0,19.0,0.0,458.0,312.0,10.0,8389.0,2016
Victoria,$100-$124,114.0,627.0,677.0,2954.0,6871.0,7083.0,2028.0,2294.0,1675.0,1823.0,1179.0,988.0,627.0,929.0,452.0,272.0,260.0,112.0,74.0,33.0,104.0,31.0,1462.0,1515.0,34.0,34215.0,2016
Victoria,$125-$149,119.0,429.0,411.0,1602.0,2333.0,3723.0,2706.0,2212.0,1576.0,1386.0,1008.0,606.0,557.0,710.0,435.0,232.0,200.0,81.0,49.0,52.0,30.0,6.0,1185.0,681.0,35.0,22377.0,2016
Victoria,$150-$174,208.0,712.0,542.0,2041.0,2725.0,5305.0,4243.0,5154.0,3277.0,3161.0,2222.0,1454.0,1008.0,1400.0,661.0,388.0,287.0,91.0,67.0,63.0,109.0,29.0,2269.0,1024.0,42.0,38490.0,2016
Victoria,$175-$199,129.0,701.0,427.0,1404.0,1935.0,4156.0,3981.0,4563.0,3530.0,3308.0,2363.0,1342.0,1036.0,1297.0,480.0,239.0,221.0,97.0,60.0,20.0,77.0,32.0,2136.0,835.0,36.0,34409.0,2016
Victoria,$200-$224,187.0,941.0,668.0,1946.0,2721.0,5392.0,5776.0,7406.0,7170.0,6560.0,4837.0,2907.0,2129.0,2686.0,1110.0,592.0,359.0,150.0,148.0,95.0,141.0,28.0,3383.0,1207.0,24.0,58562.0,2016
Victoria,$225-$249,157.0,1005.0,393.0,1289.0,1703.0,3852.0,4650.0,5758.0,5958.0,6083.0,4695.0,3095.0,2365.0,3007.0,1271.0,601.0,416.0,161.0,111.0,60.0,90.0,36.0,2770.0,767.0,43.0,50330.0,2016
Victoria,$250-$274,265.0,1498.0,616.0,1897.0,2475.0,5399.0,7366.0,9799.0,10516.0,11779.0,9636.0,6382.0,4751.0,6261.0,2486.0,1013.0,617.0,321.0,148.0,112.0,162.0,50.0,5246.0,1088.0,63.0,89935.0,2016
Victoria,$275-$299,318.0,1314.0,503.0,1475.0,1796.0,4127.0,6202.0,8251.0,9781.0,11962.0,10143.0,7042.0,5354.0,7282.0,3063.0,1359.0,822.0,325.0,247.0,144.0,79.0,38.0,4950.0,881.0,65.0,87528.0,2016
Victoria,$300-$324,411.0,2576.0,999.0,2258.0,2833.0,6375.0,9624.0,13246.0,16317.0,20487.0,19705.0,14489.0,11717.0,17164.0,8080.0,3364.0,2032.0,834.0,623.0,420.0,313.0,69.0,10315.0,1433.0,138.0,165804.0,2016
Victoria,$325-$349,283.0,1561.0,540.0,1384.0,1491.0,3429.0,5376.0,7404.0,9780.0,13272.0,13665.0,10636.0,9378.0,14384.0,6827.0,3035.0,2061.0,831.0,414.0,372.0,248.0,40.0,7299.0,743.0,74.0,114548.0,2016
Victoria,$350-$374,432.0,2507.0,714.0,1679.0,1793.0,3863.0,5783.0,8582.0,11030.0,15844.0,16766.0,14372.0,13234.0,21926.0,10958.0,5178.0,3225.0,1392.0,863.0,604.0,393.0,108.0,9857.0,998.0,82.0,152199.0,2016
Victoria,$375-$399,181.0,1591.0,452.0,845.0,873.0,1639.0,2624.0,3828.0,5349.0,8071.0,8930.0,8471.0,7845.0,15173.0,8298.0,4061.0,2679.0,1263.0,725.0,511.0,321.0,37.0,5891.0,560.0,18.0,90244.0,2016
Victoria,$400-$424,245.0,2047.0,555.0,954.0,793.0,1804.0,2469.0,3957.0,4855.0,7941.0,8854.0,8284.0,8537.0,16677.0,9426.0,5336.0,3505.0,1671.0,1149.0,995.0,380.0,68.0,6987.0,530.0,79.0,98111.0,2016
Victoria,$425-$449,110.0,914.0,251.0,336.0,303.0,591.0,878.0,1273.0,1819.0,2874.0,3258.0,3246.0,3506.0,7621.0,4595.0,2851.0,1941.0,835.0,602.0,513.0,202.0,43.0,2793.0,172.0,33.0,41559.0,2016
Victoria,$450-$549,452.0,4677.0,1074.0,1529.0,1171.0,1992.0,2824.0,3994.0,5657.0,9000.0,9942.0,9958.0,10781.0,25319.0,17343.0,11901.0,10386.0,4544.0,3759.0,3028.0,1762.0,148.0,11643.0,621.0,91.0,153590.0,2016
Victoria,$550-$649,307.0,3193.0,486.0,767.0,524.0,823.0,997.0,1506.0,2178.0,3139.0,3527.0,3474.0,3719.0,9242.0,7435.0,6203.0,6518.0,3365.0,3010.0,2898.0,1781.0,130.0,6409.0,323.0,28.0,72005.0,2016
Victoria,$650-$749,132.0,1356.0,230.0,288.0,234.0,386.0,551.0,715.0,824.0,1299.0,1407.0,1277.0,1526.0,3787.0,3323.0,2809.0,3455.0,2234.0,1958.0,2111.0,1649.0,160.0,3483.0,127.0,35.0,35343.0,2016
Victoria,$750-$849,74.0,698.0,130.0,159.0,98.0,204.0,260.0,318.0,419.0,632.0,721.0,667.0,750.0,1830.0,1465.0,1253.0,1996.0,1325.0,1315.0,1299.0,1244.0,168.0,1963.0,109.0,10.0,19102.0,2016
Victoria,$850-$949,36.0,269.0,56.0,95.0,49.0,102.0,93.0,134.0,239.0,280.0,345.0,342.0,420.0,889.0,681.0,560.0,1117.0,784.0,690.0,901.0,968.0,124.0,1203.0,27.0,21.0,10425.0,2016
Victoria,$950 and over,121.0,551.0,156.0,243.0,161.0,280.0,399.0,499.0,704.0,874.0,1050.0,1064.0,966.0,2155.0,1519.0,1107.0,2736.0,1347.0,1287.0,1635.0,2031.0,516.0,2483.0,153.0,38.0,24078.0,2016
Victoria,Not stated,660.0,2417.0,874.0,1526.0,1450.0,2229.0,2251.0,2635.0,2965.0,3553.0,3116.0,2519.0,2100.0,3695.0,2016.0,1050.0,1090.0,506.0,411.0,391.0,346.0,112.0,6269.0,5830.0,121.0,50134.0,2016
Victoria,Not applicable,8399.0,37019.0,21605.0,41415.0,45502.0,135691.0,98792.0,210455.0,207323.0,279593.0,280016.0,251483.0,255437.0,499399.0,358768.0,234570.0,180774.0,116600.0,105888.0,101448.0,82937.0,13841.0,316873.0,83539.0,402473.0,4369837.0,2016
Queensland,Nil payments,108.0,649.0,447.0,994.0,882.0,2377.0,1574.0,2591.0,2720.0,3548.0,3243.0,2378.0,2417.0,3843.0,2140.0,1390.0,1022.0,527.0,544.0,429.0,265.0,130.0,2279.0,517.0,24.0,37031.0,2016
Queensland,$1-$74,43.0,137.0,326.0,1579.0,687.0,933.0,669.0,782.0,806.0,872.0,989.0,815.0,910.0,2333.0,1633.0,985.0,1321.0,785.0,566.0,355.0,218.0,24.0,1378.0,366.0,19.0,19538.0,2016
Queensland,$75-$99,28.0,112.0,184.0,1147.0,1426.0,1890.0,606.0,871.0,792.0,816.0,672.0,470.0,427.0,791.0,514.0,276.0,319.0,134.0,99.0,69.0,32.0,7.0,713.0,428.0,13.0,12835.0,2016
Queensland,$100-$124,90.0,325.0,397.0,2025.0,4555.0,6474.0,2173.0,2559.0,2139.0,2025.0,1697.0,1118.0,973.0,1572.0,760.0,462.0,399.0,233.0,111.0,116.0,96.0,32.0,1808.0,1020.0,30.0,33173.0,2016
Queensland,$125-$149,115.0,356.0,278.0,1144.0,1653.0,2792.0,2386.0,2258.0,1622.0,1633.0,1281.0,646.0,608.0,877.0,491.0,268.0,211.0,91.0,57.0,25.0,28.0,7.0,1472.0,509.0,25.0,20828.0,2016
Queensland,$150-$174,113.0,436.0,347.0,1555.0,2522.0,4703.0,4025.0,5138.0,3531.0,3104.0,2492.0,1707.0,1282.0,2063.0,938.0,455.0,418.0,178.0,80.0,74.0,51.0,40.0,2663.0,989.0,36.0,38963.0,2016
Queensland,$175-$199,73.0,359.0,358.0,1092.0,1936.0,3857.0,3761.0,4526.0,3545.0,2841.0,2081.0,1226.0,895.0,1343.0,593.0,274.0,226.0,66.0,77.0,115.0,47.0,45.0,2018.0,782.0,47.0,32179.0,2016
Queensland,$200-$224,154.0,655.0,426.0,1476.0,2310.0,5273.0,5480.0,7417.0,6887.0,5961.0,4482.0,2696.0,2195.0,2830.0,1217.0,577.0,517.0,186.0,133.0,146.0,141.0,28.0,3440.0,1097.0,59.0,55777.0,2016
Queensland,$225-$249,113.0,376.0,246.0,941.0,1510.0,4002.0,4282.0,5451.0,5144.0,5203.0,4186.0,2809.0,1910.0,2575.0,1029.0,534.0,334.0,144.0,88.0,67.0,100.0,6.0,2689.0,746.0,48.0,44539.0,2016
Queensland,$250-$274,175.0,756.0,423.0,1477.0,2401.0,5837.0,7751.0,10628.0,10686.0,11552.0,9423.0,6403.0,4969.0,6714.0,3030.0,1136.0,855.0,303.0,231.0,150.0,157.0,44.0,5831.0,1281.0,92.0,92304.0,2016
Queensland,$275-$299,116.0,596.0,273.0,989.0,1669.0,3872.0,6422.0,8601.0,8998.0,10621.0,8913.0,5514.0,4193.0,5504.0,2117.0,785.0,648.0,183.0,161.0,195.0,173.0,31.0,4391.0,903.0,58.0,75914.0,2016
Queensland,$300-$324,219.0,986.0,626.0,1565.0,2258.0,5291.0,8632.0,12731.0,14805.0,17931.0,16506.0,11330.0,9147.0,12939.0,5421.0,2548.0,1597.0,552.0,479.0,367.0,277.0,80.0,8755.0,1331.0,115.0,136486.0,2016
Queensland,$325-$349,188.0,736.0,323.0,906.0,1164.0,2892.0,4995.0,8010.0,9788.0,12910.0,12657.0,9461.0,7393.0,10329.0,4501.0,1739.0,1001.0,470.0,322.0,238.0,132.0,54.0,5986.0,751.0,76.0,97017.0,2016
Queensland,$350-$374,231.0,1072.0,542.0,1114.0,1464.0,3594.0,6404.0,10113.0,12739.0,18266.0,19095.0,14659.0,12302.0,18988.0,8879.0,3816.0,2023.0,877.0,614.0,467.0,265.0,42.0,10178.0,1043.0,145.0,148927.0,2016
Queensland,$375-$399,175.0,759.0,266.0,620.0,881.0,1933.0,3529.0,5399.0,7393.0,11224.0,12401.0,10413.0,8805.0,14784.0,7133.0,3198.0,1818.0,815.0,445.0,341.0,177.0,34.0,6941.0,613.0,81.0,100180.0,2016
Queensland,$400-$424,123.0,1134.0,425.0,837.0,929.0,2135.0,3735.0,5674.0,7796.0,12572.0,14668.0,12905.0,12256.0,20910.0,10857.0,5389.0,3058.0,1356.0,947.0,633.0,325.0,85.0,9358.0,794.0,126.0,129060.0,2016
Queensland,$425-$449,91.0,585.0,192.0,353.0,337.0,740.0,1462.0,2461.0,3319.0,5700.0,6339.0,6510.0,6061.0,11456.0,6441.0,3228.0,1781.0,811.0,558.0,313.0,194.0,24.0,4656.0,324.0,36.0,63972.0,2016
Queensland,$450-$549,330.0,2257.0,641.0,1088.0,891.0,2054.0,3357.0,5107.0,7688.0,12337.0,15716.0,15335.0,15449.0,31459.0,20091.0,12350.0,8343.0,3792.0,2823.0,2208.0,1151.0,112.0,15904.0,994.0,96.0,181568.0,2016
Queensland,$550-$649,122.0,1174.0,215.0,422.0,307.0,585.0,897.0,1348.0,1962.0,3309.0,3881.0,3986.0,4361.0,9451.0,7618.0,5453.0,4967.0,2606.0,2076.0,1926.0,907.0,94.0,6539.0,273.0,24.0,64510.0,2016
Queensland,$650-$749,92.0,477.0,87.0,201.0,120.0,244.0,381.0,499.0,709.0,1030.0,1363.0,1303.0,1401.0,3495.0,2723.0,2272.0,2509.0,1534.0,1278.0,1338.0,715.0,91.0,2930.0,96.0,21.0,26901.0,2016
Queensland,$750-$849,34.0,172.0,55.0,99.0,61.0,109.0,142.0,231.0,274.0,554.0,526.0,554.0,590.0,1369.0,1110.0,918.0,1276.0,824.0,812.0,788.0,510.0,72.0,1349.0,83.0,10.0,12518.0,2016
Queensland,$850-$949,3.0,125.0,13.0,38.0,21.0,89.0,64.0,91.0,110.0,249.0,239.0,233.0,237.0,616.0,464.0,365.0,623.0,440.0,393.0,532.0,437.0,70.0,743.0,28.0,0.0,6229.0,2016
Queensland,$950 and over,42.0,181.0,74.0,85.0,80.0,120.0,135.0,166.0,247.0,307.0,397.0,373.0,379.0,924.0,645.0,488.0,1185.0,604.0,565.0,762.0,903.0,316.0,1105.0,69.0,23.0,10180.0,2016
Queensland,Not stated,425.0,1269.0,514.0,1078.0,1291.0,1867.0,1647.0,2231.0,2418.0,2887.0,2707.0,1977.0,1740.0,2973.0,1655.0,903.0,1005.0,483.0,354.0,261.0,286.0,121.0,5010.0,5212.0,217.0,40545.0,2016
Queensland,Not applicable,5755.0,21493.0,14361.0,26319.0,30500.0,101396.0,68492.0,163735.0,145153.0,194841.0,194227.0,171659.0,182065.0,364641.0,271835.0,185297.0,136611.0,83531.0,75692.0,69476.0,51216.0,9734.0,233257.0,59818.0,418316.0,3279415.0,2016
South Australia,Nil payments,47.0,262.0,224.0,437.0,379.0,894.0,620.0,1071.0,1089.0,1349.0,1104.0,850.0,783.0,1336.0,737.0,333.0,279.0,92.0,117.0,48.0,62.0,15.0,663.0,176.0,14.0,13005.0,2016
South Australia,$1-$74,30.0,93.0,191.0,1306.0,400.0,504.0,365.0,299.0,331.0,359.0,245.0,151.0,144.0,198.0,158.0,58.0,62.0,13.0,6.0,20.0,30.0,12.0,342.0,271.0,4.0,5578.0,2016
South Australia,$75-$99,28.0,137.0,200.0,1233.0,2441.0,2497.0,507.0,710.0,607.0,436.0,341.0,178.0,143.0,213.0,90.0,41.0,61.0,20.0,23.0,32.0,5.0,0.0,528.0,627.0,10.0,11100.0,2016
South Australia,$100-$124,61.0,206.0,260.0,1300.0,3033.0,3726.0,1037.0,1220.0,1017.0,775.0,595.0,426.0,283.0,528.0,178.0,152.0,125.0,38.0,38.0,14.0,24.0,12.0,658.0,692.0,7.0,16413.0,2016
South Australia,$125-$149,48.0,177.0,170.0,723.0,1031.0,1812.0,1325.0,1309.0,813.0,717.0,543.0,320.0,216.0,349.0,202.0,100.0,90.0,34.0,35.0,25.0,37.0,4.0,558.0,308.0,5.0,10960.0,2016
South Australia,$150-$174,53.0,265.0,306.0,909.0,1335.0,2746.0,2083.0,3404.0,1780.0,1819.0,1187.0,761.0,520.0,701.0,338.0,176.0,158.0,51.0,48.0,28.0,35.0,5.0,902.0,571.0,15.0,20184.0,2016
South Australia,$175-$199,36.0,263.0,177.0,632.0,999.0,1867.0,2089.0,2543.0,1828.0,1534.0,1297.0,746.0,589.0,692.0,398.0,183.0,158.0,96.0,47.0,25.0,50.0,16.0,976.0,372.0,17.0,17630.0,2016
South Australia,$200-$224,80.0,303.0,225.0,754.0,1070.0,2281.0,2610.0,3594.0,3577.0,3210.0,2266.0,1394.0,956.0,1489.0,569.0,223.0,221.0,81.0,57.0,42.0,66.0,26.0,1539.0,516.0,24.0,27176.0,2016
South Australia,$225-$249,31.0,241.0,173.0,530.0,866.0,1687.0,2072.0,2794.0,2900.0,3116.0,2352.0,1421.0,1039.0,1272.0,510.0,229.0,157.0,53.0,32.0,23.0,23.0,5.0,1317.0,346.0,15.0,23198.0,2016
South Australia,$250-$274,101.0,479.0,303.0,847.0,1163.0,2625.0,3961.0,4865.0,5256.0,5845.0,4704.0,3119.0,2289.0,2798.0,998.0,459.0,239.0,107.0,34.0,32.0,80.0,17.0,2466.0,475.0,21.0,43280.0,2016
South Australia,$275-$299,67.0,454.0,198.0,599.0,823.0,1914.0,2937.0,3938.0,4229.0,5013.0,4255.0,2799.0,1849.0,2456.0,885.0,420.0,228.0,91.0,69.0,47.0,40.0,17.0,1757.0,308.0,40.0,35451.0,2016
South Australia,$300-$324,153.0,608.0,271.0,641.0,1080.0,2026.0,3551.0,4511.0,5487.0,6715.0,5793.0,4330.0,3398.0,4532.0,1959.0,829.0,483.0,180.0,118.0,89.0,77.0,23.0,3076.0,402.0,49.0,50376.0,2016
South Australia,$325-$349,55.0,313.0,134.0,322.0,396.0,900.0,1470.0,2133.0,2517.0,3656.0,3488.0,2517.0,2133.0,3131.0,1375.0,492.0,280.0,128.0,67.0,53.0,24.0,12.0,1701.0,157.0,31.0,27484.0,2016
South Australia,$350-$374,83.0,456.0,137.0,367.0,491.0,812.0,1445.0,2108.0,2494.0,3581.0,3876.0,3325.0,2799.0,4474.0,2066.0,932.0,510.0,215.0,136.0,141.0,48.0,29.0,2195.0,193.0,27.0,32935.0,2016
South Australia,$375-$399,58.0,341.0,97.0,190.0,204.0,412.0,622.0,816.0,1147.0,1683.0,1974.0,1693.0,1628.0,2724.0,1272.0,769.0,462.0,180.0,148.0,94.0,55.0,6.0,1394.0,94.0,11.0,18064.0,2016
South Australia,$400-$424,52.0,347.0,113.0,215.0,142.0,280.0,603.0,780.0,1102.0,1683.0,1802.0,1644.0,1485.0,2960.0,1681.0,900.0,634.0,285.0,120.0,126.0,105.0,10.0,1497.0,88.0,10.0,18675.0,2016
South Australia,$425-$449,15.0,180.0,20.0,67.0,44.0,99.0,188.0,213.0,297.0,536.0,704.0,658.0,632.0,1178.0,732.0,436.0,311.0,159.0,112.0,90.0,22.0,0.0,599.0,12.0,6.0,7299.0,2016
South Australia,$450-$549,106.0,749.0,192.0,233.0,148.0,307.0,374.0,497.0,837.0,1121.0,1331.0,1369.0,1380.0,3128.0,2123.0,1386.0,1159.0,631.0,428.0,346.0,213.0,26.0,1869.0,111.0,21.0,20080.0,2016
South Australia,$550-$649,33.0,291.0,56.0,85.0,47.0,87.0,140.0,112.0,294.0,356.0,326.0,331.0,375.0,818.0,603.0,475.0,592.0,296.0,284.0,222.0,172.0,10.0,650.0,53.0,6.0,6712.0,2016
South Australia,$650-$749,0.0,125.0,16.0,45.0,14.0,30.0,33.0,53.0,80.0,146.0,157.0,112.0,138.0,304.0,247.0,177.0,318.0,181.0,165.0,149.0,96.0,7.0,283.0,11.0,4.0,2893.0,2016
South Australia,$750-$849,5.0,39.0,0.0,28.0,16.0,14.0,14.0,43.0,53.0,68.0,70.0,62.0,58.0,137.0,82.0,66.0,164.0,92.0,74.0,123.0,83.0,20.0,195.0,3.0,0.0,1517.0,2016
South Australia,$850-$949,0.0,30.0,10.0,10.0,4.0,7.0,15.0,14.0,17.0,30.0,40.0,15.0,15.0,79.0,44.0,34.0,75.0,56.0,66.0,50.0,23.0,11.0,107.0,6.0,8.0,774.0,2016
South Australia,$950 and over,3.0,33.0,11.0,37.0,33.0,49.0,22.0,41.0,38.0,68.0,46.0,60.0,63.0,115.0,87.0,78.0,121.0,54.0,50.0,68.0,104.0,28.0,146.0,31.0,5.0,1382.0,2016
South Australia,Not stated,207.0,508.0,221.0,567.0,643.0,839.0,691.0,1016.0,949.0,1115.0,838.0,580.0,412.0,743.0,362.0,181.0,157.0,97.0,68.0,73.0,55.0,27.0,1484.0,1926.0,157.0,13914.0,2016
