STATE,MRERD MORTGAGE REPAYMENTS (MONTHLY) RANGES,NEGATIVE INCOME,NIL INCOME,"$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,499 ($104,000-$129,999)","$2,500-$2,999 ($130,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500-$3,999 ($182,000-$207,999)","$4,000-$4,499 ($208,000-$233,999)","$4,500-$4,999 ($234,000-$259,999)","$5,000-$5,999 ($260,000-$311,999)","$6,000-$7,999 ($312,000-$415,999)","$8,000 OR MORE ($416,000 OR MORE)",PARTIAL INCOME STATED,ALL INCOMES NOT STATED,NOT APPLICABLE,TOTAL,CENSUS_YEAR
Other Territories,$5000 and over,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,2016
Other Territories,Not stated,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,39.0,2016
Other Territories,Not applicable,11.0,9.0,27.0,41.0,41.0,98.0,90.0,149.0,147.0,215.0,222.0,177.0,180.0,354.0,199.0,138.0,72.0,58.0,73.0,45.0,43.0,0.0,264.0,122.0,1592.0,4375.0,2016
Total,Nil repayments,2005.0,5784.0,2242.0,3606.0,3254.0,8332.0,6484.0,13058.0,12151.0,15977.0,15427.0,12184.0,12764.0,24852.0,17962.0,13050.0,11902.0,7687.0,7786.0,8132.0,8190.0,1830.0,22264.0,2493.0,154.0,239573.0,2016
Total,$1-$149,114.0,453.0,428.0,797.0,528.0,1921.0,1656.0,3247.0,3289.0,4263.0,4338.0,4077.0,4068.0,7741.0,5797.0,4265.0,3270.0,2450.0,2216.0,2062.0,1563.0,246.0,5244.0,290.0,15.0,64327.0,2016
Total,$150-$299,135.0,434.0,403.0,1122.0,1130.0,3855.0,2708.0,5682.0,4928.0,6167.0,5759.0,4997.0,4581.0,8171.0,6032.0,4221.0,3139.0,2139.0,1838.0,1849.0,1193.0,191.0,6196.0,496.0,15.0,77366.0,2016
Total,$300-$449,209.0,977.0,797.0,2327.0,2442.0,7156.0,5563.0,11768.0,10903.0,14396.0,12859.0,10734.0,10305.0,18847.0,12963.0,8392.0,6147.0,4180.0,3439.0,3292.0,2056.0,394.0,13114.0,938.0,32.0,164227.0,2016
Total,$450-$599,175.0,713.0,547.0,1671.0,1876.0,5489.0,5048.0,9830.0,10363.0,13459.0,12847.0,10377.0,9655.0,17814.0,12431.0,7559.0,5632.0,3656.0,2938.0,2698.0,1856.0,276.0,12584.0,778.0,49.0,150318.0,2016
Total,$600-$799,316.0,1196.0,951.0,2892.0,2764.0,8020.0,8978.0,16410.0,19366.0,25034.0,24812.0,21948.0,20355.0,34984.0,23009.0,13931.0,9535.0,6079.0,4838.0,4345.0,2552.0,417.0,23460.0,1390.0,105.0,277683.0,2016
Total,$800-$999,339.0,1766.0,1225.0,3183.0,3148.0,8229.0,11254.0,19234.0,25635.0,36480.0,37286.0,32965.0,30474.0,54145.0,35009.0,21512.0,13757.0,8648.0,7069.0,5724.0,3606.0,661.0,33785.0,1767.0,117.0,397037.0,2016
Total,"$1,000-$1,199",500.0,2203.0,1461.0,3473.0,3071.0,7474.0,12049.0,19568.0,29881.0,45373.0,49103.0,44924.0,42934.0,76331.0,50871.0,30580.0,21204.0,13140.0,10890.0,9589.0,6329.0,1136.0,43782.0,1853.0,226.0,527927.0,2016
Total,"$1,200-$1,399",588.0,2465.0,1524.0,3322.0,3140.0,7155.0,12029.0,21039.0,33659.0,54748.0,62839.0,59298.0,57435.0,104859.0,67069.0,39399.0,24223.0,15206.0,11804.0,9764.0,5918.0,779.0,54263.0,2082.0,221.0,654837.0,2016
Total,"$1,400-$1,599",499.0,2261.0,1274.0,2721.0,2207.0,5223.0,9124.0,16153.0,27768.0,48263.0,59329.0,60557.0,60482.0,113090.0,72986.0,44204.0,27669.0,15590.0,13020.0,11019.0,6402.0,954.0,50536.0,1839.0,217.0,653410.0,2016
Total,"$1,600-$1,799",527.0,2451.0,1366.0,2508.0,2105.0,5105.0,8631.0,15389.0,27269.0,47918.0,63848.0,68307.0,72141.0,140275.0,93989.0,54599.0,33092.0,18694.0,14381.0,11910.0,6619.0,917.0,58586.0,1904.0,291.0,752803.0,2016
Total,"$1,800-$1,999",402.0,1802.0,805.0,1513.0,1194.0,2809.0,4956.0,8629.0,15029.0,29080.0,41081.0,47903.0,53368.0,111787.0,77834.0,45819.0,28483.0,15783.0,12207.0,9929.0,5292.0,537.0,41794.0,1303.0,186.0,559539.0,2016
Total,"$2,000-$2,199",825.0,3645.0,1618.0,2773.0,2294.0,4544.0,8194.0,12945.0,22557.0,41900.0,57857.0,67491.0,78321.0,178536.0,136291.0,89728.0,62995.0,37215.0,31695.0,27678.0,17100.0,2241.0,81558.0,2537.0,334.0,972878.0,2016
Total,"$2,200-$2,399",204.0,1117.0,435.0,838.0,601.0,1400.0,2205.0,3963.0,6886.0,13343.0,20328.0,26109.0,31361.0,80219.0,65675.0,42764.0,29353.0,16380.0,13343.0,10646.0,5927.0,597.0,31191.0,829.0,163.0,405884.0,2016
Total,"$2,400-$2,599",268.0,1323.0,469.0,748.0,580.0,1291.0,1835.0,2962.0,5365.0,9466.0,13035.0,15955.0,20617.0,57366.0,48806.0,36258.0,28424.0,17279.0,15639.0,13813.0,8261.0,1003.0,26225.0,683.0,116.0,327805.0,2016
Total,"$2,600-$2,999",374.0,1897.0,762.0,1148.0,931.0,1883.0,3370.0,5201.0,9588.0,17512.0,25626.0,32478.0,41817.0,113900.0,103123.0,78827.0,56797.0,33562.0,29588.0,24306.0,13528.0,1546.0,54678.0,1473.0,177.0,654090.0,2016
Total,"$3,000-$3,999",679.0,2899.0,1111.0,1632.0,1225.0,2395.0,3692.0,5796.0,10047.0,18013.0,25506.0,30664.0,38965.0,112487.0,113961.0,103118.0,96555.0,61970.0,62960.0,58426.0,39829.0,4504.0,75637.0,1881.0,322.0,874269.0,2016
Total,"$4,000-$4,999",456.0,1339.0,617.0,706.0,501.0,927.0,1463.0,1819.0,3083.0,5916.0,7512.0,9079.0,11767.0,31794.0,32428.0,33263.0,39225.0,27377.0,31985.0,33406.0,29866.0,3772.0,31563.0,805.0,185.0,340845.0,2016
Total,$5000 and over,614.0,1875.0,691.0,751.0,452.0,1031.0,1490.0,1958.0,2790.0,4576.0,5779.0,6133.0,7439.0,19856.0,19609.0,18986.0,31277.0,22640.0,28056.0,35657.0,47955.0,7020.0,28648.0,579.0,157.0,296029.0,2016
Total,Not stated,1330.0,3319.0,1750.0,2706.0,2260.0,5424.0,5880.0,10005.0,12784.0,18604.0,20415.0,19431.0,20035.0,39647.0,29771.0,20114.0,16232.0,10478.0,9357.0,8924.0,7198.0,1356.0,62938.0,40987.0,590.0,371536.0,2016
Total,Not applicable,36705.0,181933.0,97416.0,228751.0,292733.0,722316.0,566314.0,1041477.0,932059.0,1137230.0,1015940.0,772441.0,713091.0,1252298.0,763915.0,484473.0,409279.0,236044.0,212282.0,208574.0,187210.0,40489.0,946559.0,328830.0,1831127.0,14639506.0,2016
